PaymentID,ReportID,PaymentMethod,PaymentDate,TotalAmount,CompanyPaidAmount,EmployeeDueAmount,PaymentStatus,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
PAY-717,156db17d-a617-4548-a371-fad25710d56a,BankTransfer,2025-07-02T00:00:00,722.32,721.42,0.9,PAID,C001,2025-06-04,GBP,ITEM-717,CC100,400000,JNL-NEXT,SA,50,PC03,4579.26,Gas should house upon peace star effect.,4579.26,0.0,2025,2025-01-14,1.479,M,2025-08-10,SAP,PURCHASE,CORP_LEDGER
PAY-718,156f23ac-235c-46aa-92eb-74ad975c8ae6,BankTransfer,2023-12-28T00:00:00,1065.6,860.61,204.99,PAID,C001,2025-08-04,GBP,ITEM-718,CC300,400000,JNL-CHARACTER,KR,40,PC02,1866.69,Customer wall occur pressure structure spend director.,0.0,1866.69,2025,2024-12-09,1.399,M,2024-10-26,CONCUR,TRAVEL,APAC_LEDGER
PAY-719,1581c7ac-b9da-4146-9041-2c7fe1e843bb,CorporateCardSettlement,2024-06-20T00:00:00,773.24,646.49,126.75,PAID,C001,2025-03-30,GBP,ITEM-719,CC300,400000,JNL-LETTER,SA,50,PC01,1175.67,Environment economic various surface leg.,1175.67,0.0,2025,2025-08-06,1.262,M,2024-10-05,WORKDAY,TRAVEL,APAC_LEDGER
PAY-720,1586f959-dd1b-4475-85e3-3d1947d0e3b3,BankTransfer,2025-09-23T00:00:00,703.15,560.67,142.48,PAID,C002,2024-12-09,GBP,ITEM-720,CC200,600000,JNL-GENERAL,KR,40,PC02,993.75,Show life college increase language quickly.,0.0,993.75,2025,2025-04-24,0.7065,B,2025-06-23,SAP,EXPENSE,APAC_LEDGER
PAY-721,1588fb35-232c-418d-b135-5a514b59dfcb,BankTransfer,2023-11-19T00:00:00,808.93,629.75,179.18,PAID,C003,2025-07-25,GBP,ITEM-721,CC300,400000,JNL-SITUATION,KR,40,PC03,1567.67,Million information side bring thousand fall.,1567.67,0.0,2025,2025-02-02,0.9237,M,2025-01-18,CONCUR,EXPENSE,APAC_LEDGER
PAY-722,158d30b2-3d71-468a-b1eb-e4eec8c83a42,CorporateCardSettlement,2025-04-27T00:00:00,807.83,736.67,71.16,PAID,C003,2025-03-29,GBP,ITEM-722,CC200,600000,JNL-WELL,SA,40,PC03,2728.42,Bed sport girl everyone remember guy.,0.0,2728.42,2025,2025-02-12,0.9337,M,2024-11-14,WORKDAY,EXPENSE,APAC_LEDGER
PAY-723,159885d8-cd7e-49fd-a2e7-78e97ae9d95d,CorporateCardSettlement,2025-01-31T00:00:00,616.75,602.26,14.49,PAID,C002,2025-04-20,USD,ITEM-723,CC200,400000,JNL-CAMPAIGN,KR,40,PC01,1510.59,Suddenly pretty family same.,1510.59,0.0,2025,2025-03-24,1.2602,M,2025-07-24,WORKDAY,PURCHASE,APAC_LEDGER
PAY-724,1599bfd5-337d-461e-9825-cf026efedaf0,BankTransfer,2023-11-01T00:00:00,99.65,93.03,6.62,PAID,C002,2024-12-08,INR,ITEM-724,CC300,500000,JNL-TOP,KR,40,PC03,3539.31,Everything school character glass always.,0.0,3539.31,2025,2024-11-10,0.7892,B,2024-09-29,WORKDAY,PURCHASE,CORP_LEDGER
PAY-725,1599ce25-f3c7-4922-939c-cb5f8da2ed42,ExpenseReimbursement,2025-08-28T00:00:00,11.49,8.79,2.7,PAID,C001,2025-05-21,USD,ITEM-725,CC100,500000,JNL-SAFE,KR,40,PC03,3580.2,Language term matter daughter stock.,3580.2,0.0,2025,2025-04-16,1.1613,M,2025-07-14,WORKDAY,PURCHASE,CORP_LEDGER
PAY-726,1599f25c-0fe1-4a74-8608-f2a3a7b870c2,ExpenseReimbursement,2025-10-02T00:00:00,1118.88,934.94,183.94,PAID,C001,2025-02-28,INR,ITEM-726,CC200,600000,JNL-BOY,DR,50,PC02,513.08,Relate put piece at effort nor.,0.0,513.08,2025,2024-11-05,0.9237,C,2025-06-18,CONCUR,TRAVEL,CORP_LEDGER
PAY-727,159b9cc7-ff9b-4dab-865d-4bbbf80db5a8,BankTransfer,2025-04-21T00:00:00,572.8,467.08,105.72,PAID,C002,2025-08-15,USD,ITEM-727,CC300,400000,JNL-DAY,KR,40,PC01,683.7,Tough his state discover prevent father adult.,683.7,0.0,2025,2025-05-22,0.9277,C,2025-07-14,WORKDAY,PURCHASE,APAC_LEDGER
PAY-728,159c2636-48c1-46e1-8a45-ad72b500ae41,ExpenseReimbursement,2025-08-12T00:00:00,1327.61,1139.44,188.17,PAID,C001,2024-12-11,USD,ITEM-728,CC100,400000,JNL-THEIR,SA,40,PC01,1440.1,Interesting certainly raise.,0.0,1440.1,2025,2024-11-27,1.3816,M,2024-10-10,SAP,TRAVEL,CORP_LEDGER
PAY-729,159d239c-3913-4a56-90b2-84ad9a241df1,BankTransfer,2024-07-05T00:00:00,832.23,647.31,184.92,PAID,C001,2025-01-12,INR,ITEM-729,CC300,600000,JNL-SPEAK,SA,50,PC03,1065.29,Station huge allow personal.,1065.29,0.0,2025,2024-11-06,1.0382,M,2025-08-10,WORKDAY,TRAVEL,APAC_LEDGER
PAY-730,15a42886-4d82-441c-b039-4a087d5e7e82,CorporateCardSettlement,2024-04-17T00:00:00,1169.97,885.87,284.1,PAID,C001,2025-03-19,EUR,ITEM-730,CC100,500000,JNL-RELATE,DR,50,PC02,1344.59,Turn item general.,0.0,1344.59,2025,2025-03-02,0.7086,B,2025-05-25,SAP,TRAVEL,CORP_LEDGER
PAY-731,15a4a428-5cb9-497f-9ea5-ec78f1008dbb,ExpenseReimbursement,2024-08-07T00:00:00,229.66,184.3,45.36,PAID,C001,2025-06-10,INR,ITEM-731,CC200,500000,JNL-FORGET,DR,50,PC03,270.27,Bank hundred tonight here.,270.27,0.0,2025,2024-12-19,1.1051,B,2025-09-01,SAP,PURCHASE,APAC_LEDGER
PAY-732,15a6a715-3930-43e4-90f1-f85bed2e364c,ExpenseReimbursement,2025-01-22T00:00:00,752.49,605.27,147.22,PAID,C001,2025-04-22,EUR,ITEM-732,CC200,500000,JNL-MAY,DR,40,PC02,378.83,Administration similar test.,0.0,378.83,2025,2025-02-02,1.347,M,2024-10-05,WORKDAY,TRAVEL,CORP_LEDGER
PAY-733,15b7e6fc-1c2e-4d0c-b8ea-e424e0b61260,ExpenseReimbursement,2025-04-01T00:00:00,538.99,440.26,98.73,PAID,C003,2024-10-19,GBP,ITEM-733,CC100,500000,JNL-MEMBER,SA,50,PC01,4162.65,Reveal change table event reflect.,4162.65,0.0,2025,2024-12-22,1.2697,B,2024-12-30,WORKDAY,EXPENSE,CORP_LEDGER
PAY-734,15ba6519-7561-4123-a3ca-d3cc13b86b3e,ExpenseReimbursement,2024-12-24T00:00:00,843.44,730.11,113.33,PAID,C002,2025-01-29,INR,ITEM-734,CC300,500000,JNL-COMMUNITY,KR,50,PC01,2972.83,Him movement start news.,0.0,2972.83,2025,2025-06-23,0.7831,C,2025-06-20,WORKDAY,PURCHASE,APAC_LEDGER
PAY-735,15bbed96-7009-4a7a-9496-abf1f8030d4e,CorporateCardSettlement,2024-12-20T00:00:00,683.95,529.55,154.4,PAID,C001,2024-10-30,USD,ITEM-735,CC300,600000,JNL-FOOT,DR,40,PC03,2547.79,Treat speech pick town wrong view available daughter.,2547.79,0.0,2025,2025-04-27,1.1016,C,2024-09-22,CONCUR,TRAVEL,APAC_LEDGER
PAY-736,15c73b67-4b35-4eb2-93f6-7ffe3cadcb4d,ExpenseReimbursement,2024-12-11T00:00:00,1066.27,1049.88,16.39,PAID,C002,2025-06-24,INR,ITEM-736,CC200,500000,JNL-POLITICAL,DR,50,PC03,2079.64,Yourself toward along south second war second.,0.0,2079.64,2025,2025-02-22,1.3588,C,2025-04-29,SAP,TRAVEL,APAC_LEDGER
PAY-737,15cc621f-0948-49ab-890b-65988643a47f,CorporateCardSettlement,2025-06-23T00:00:00,1146.17,865.53,280.64,PAID,C002,2025-04-02,GBP,ITEM-737,CC200,400000,JNL-SELL,SA,50,PC03,4827.98,Turn standard young full ability.,4827.98,0.0,2025,2025-07-24,1.2656,M,2025-04-06,CONCUR,PURCHASE,APAC_LEDGER
PAY-738,15d4c1a8-f20a-469c-ac7a-776dd5844c9e,ExpenseReimbursement,2025-06-05T00:00:00,68.57,55.7,12.87,PAID,C001,2024-11-08,EUR,ITEM-738,CC300,500000,JNL-OTHER,DR,50,PC02,24.01,Provide interest interesting but outside not present.,0.0,24.01,2025,2025-08-18,1.3138,M,2025-01-21,CONCUR,PURCHASE,APAC_LEDGER
PAY-739,15d8017c-a5ba-4e0c-9804-9540d6b96917,ExpenseReimbursement,2025-07-28T00:00:00,1280.09,1202.01,78.08,PAID,C003,2024-12-19,INR,ITEM-739,CC200,600000,JNL-SCIENCE,SA,40,PC02,2311.32,Standard else family suffer another when sound easy.,2311.32,0.0,2025,2025-04-11,1.2319,M,2024-12-04,WORKDAY,PURCHASE,CORP_LEDGER
PAY-740,15f87307-9cc6-4aa9-beab-752735a55f95,CorporateCardSettlement,2024-04-30T00:00:00,123.13,100.32,22.81,PAID,C002,2025-08-12,EUR,ITEM-740,CC200,400000,JNL-UNIT,KR,40,PC03,2574.41,Light magazine base blood huge can.,0.0,2574.41,2025,2025-03-22,1.4948,B,2025-09-08,WORKDAY,PURCHASE,APAC_LEDGER
PAY-741,15fc3350-aceb-4c6d-85b6-38232cbbf51c,BankTransfer,2024-07-29T00:00:00,184.38,181.79,2.59,PAID,C001,2024-10-27,EUR,ITEM-741,CC200,400000,JNL-RICH,SA,40,PC01,4247.46,Reason past Republican.,4247.46,0.0,2025,2025-07-11,1.1778,M,2024-09-30,CONCUR,EXPENSE,CORP_LEDGER
PAY-742,16046f2d-4331-438b-8290-79a6753484fc,ExpenseReimbursement,2025-02-14T00:00:00,950.24,718.26,231.98,PAID,C003,2025-08-01,USD,ITEM-742,CC200,600000,JNL-PHYSICAL,DR,40,PC03,4137.72,Through and quality pressure check not though.,0.0,4137.72,2025,2025-03-28,0.9356,M,2025-01-22,WORKDAY,EXPENSE,APAC_LEDGER
PAY-743,160938f0-6225-4029-b5fb-a4c0de1179b7,CorporateCardSettlement,2025-05-09T00:00:00,729.57,631.63,97.94,PAID,C001,2025-01-30,GBP,ITEM-743,CC100,600000,JNL-BENEFIT,DR,40,PC02,1424.66,Fear worry fact collection now weight film.,1424.66,0.0,2025,2024-11-26,1.0633,M,2025-06-23,WORKDAY,TRAVEL,CORP_LEDGER
PAY-744,160c6405-e47e-4766-bceb-b450042443dc,BankTransfer,2024-08-01T00:00:00,808.72,626.41,182.31,PAID,C001,2024-11-03,GBP,ITEM-744,CC100,400000,JNL-NORTH,DR,40,PC01,1068.72,Few population situation dark war us article.,0.0,1068.72,2025,2025-02-28,1.2916,C,2025-05-15,WORKDAY,TRAVEL,APAC_LEDGER
PAY-745,1618014f-db15-4488-ad60-bae422630c39,ExpenseReimbursement,2025-07-21T00:00:00,1165.3,1122.94,42.36,PAID,C002,2024-12-04,EUR,ITEM-745,CC100,500000,JNL-LEAD,KR,40,PC02,744.47,Woman child to animal experience sense.,744.47,0.0,2025,2025-02-02,1.1516,C,2025-08-15,SAP,TRAVEL,CORP_LEDGER
PAY-746,161aac37-182b-4f67-bdbd-95ccdf90c127,ExpenseReimbursement,2024-06-11T00:00:00,1045.33,903.63,141.7,PAID,C002,2024-12-06,INR,ITEM-746,CC300,400000,JNL-GLASS,DR,40,PC02,1882.99,Perform one animal process national present second.,0.0,1882.99,2025,2025-03-01,1.3688,B,2025-04-03,CONCUR,PURCHASE,APAC_LEDGER
PAY-747,161c8a6c-153d-4068-a671-8ad8a6c075a2,ExpenseReimbursement,2025-05-05T00:00:00,928.14,848.1,80.04,PAID,C002,2025-04-22,GBP,ITEM-747,CC200,600000,JNL-QUESTION,SA,50,PC01,2643.93,Significant school remain art person.,2643.93,0.0,2025,2025-02-21,1.0916,B,2025-08-24,WORKDAY,PURCHASE,CORP_LEDGER
PAY-748,16213443-0eae-4cba-a6c6-5e0790f76310,CorporateCardSettlement,2023-11-04T00:00:00,427.16,397.92,29.24,PAID,C003,2024-12-16,EUR,ITEM-748,CC300,600000,JNL-ECONOMY,KR,40,PC02,3646.38,Green hotel course box remember whole mouth.,0.0,3646.38,2025,2024-11-10,1.4787,B,2024-10-03,CONCUR,TRAVEL,APAC_LEDGER
PAY-749,1622402f-3a79-4b6a-be6d-33eeca42eb9c,CorporateCardSettlement,2023-11-14T00:00:00,419.91,368.31,51.6,PAID,C001,2025-06-13,USD,ITEM-749,CC300,400000,JNL-BED,SA,50,PC01,975.46,Never kind huge such wide everyone.,975.46,0.0,2025,2024-12-22,0.7515,B,2024-11-11,CONCUR,EXPENSE,CORP_LEDGER
PAY-750,1628cbd0-d81e-4961-aae9-56a9756563dc,CorporateCardSettlement,2025-03-16T00:00:00,571.77,477.46,94.31,PAID,C003,2024-10-16,USD,ITEM-750,CC200,600000,JNL-PAY,SA,40,PC02,2883.61,Color with scene office environmental soon.,0.0,2883.61,2025,2025-03-05,1.39,B,2025-04-24,SAP,PURCHASE,APAC_LEDGER
PAY-751,1629ae7b-d1ac-4997-b0eb-ece99a11a903,ExpenseReimbursement,2025-04-16T00:00:00,372.4,298.34,74.06,PAID,C003,2025-01-13,USD,ITEM-751,CC300,500000,JNL-MOVEMENT,KR,50,PC03,2995.29,Mission successful commercial concern computer point your.,2995.29,0.0,2025,2025-07-19,1.3179,M,2024-11-24,SAP,PURCHASE,CORP_LEDGER
PAY-752,164112fb-9d3d-4041-a21a-a2624a161aca,CorporateCardSettlement,2024-01-18T00:00:00,638.17,560.49,77.68,PAID,C001,2025-05-04,USD,ITEM-752,CC300,600000,JNL-OPPORTUNITY,SA,40,PC03,129.35,Suggest beyond find rise when.,0.0,129.35,2025,2025-07-24,1.0359,B,2025-08-10,CONCUR,EXPENSE,APAC_LEDGER
PAY-753,164a4a5c-9ff6-45f5-bc2b-f3bb8dd18c0a,BankTransfer,2024-10-15T00:00:00,1202.45,1032.58,169.87,PAID,C002,2025-06-29,INR,ITEM-753,CC300,600000,JNL-MOST,DR,50,PC01,2794.81,Bit under few.,2794.81,0.0,2025,2025-07-20,1.4724,B,2024-11-04,WORKDAY,EXPENSE,APAC_LEDGER
PAY-754,1656433c-53aa-4d50-b649-7e5c85628b82,ExpenseReimbursement,2024-04-10T00:00:00,1372.43,1158.32,214.11,PAID,C003,2025-07-25,GBP,ITEM-754,CC300,600000,JNL-GAS,DR,40,PC03,3343.4,Provide hour size nor.,0.0,3343.4,2025,2024-12-19,1.3509,C,2024-12-28,SAP,EXPENSE,CORP_LEDGER
PAY-755,16601a36-0f1f-492a-98bf-b3bb9b5a290d,ExpenseReimbursement,2025-06-16T00:00:00,198.22,197.02,1.2,PAID,C001,2024-10-12,USD,ITEM-755,CC300,500000,JNL-STUDENT,KR,40,PC01,1071.42,Institution medical allow role.,1071.42,0.0,2025,2025-04-23,1.4902,C,2025-04-24,CONCUR,TRAVEL,APAC_LEDGER
PAY-756,16700659-2056-4c4c-bfa6-5d5134b193b7,BankTransfer,2025-02-06T00:00:00,698.77,626.86,71.91,PAID,C002,2025-03-03,GBP,ITEM-756,CC100,400000,JNL-CALL,SA,50,PC01,819.09,Reach shake situation improve population still soon inside.,0.0,819.09,2025,2024-12-08,1.1611,M,2025-01-24,CONCUR,TRAVEL,CORP_LEDGER
PAY-757,1688d9fb-1794-4929-8787-49e6e7df4e18,BankTransfer,2024-11-18T00:00:00,1075.07,845.99,229.08,PAID,C001,2025-07-09,USD,ITEM-757,CC300,400000,JNL-THERE,KR,40,PC02,2563.31,Board gas single lay.,2563.31,0.0,2025,2024-12-24,1.3649,C,2025-06-20,CONCUR,PURCHASE,APAC_LEDGER
PAY-758,1689eed8-6c54-415c-accb-cd16b5eef3c5,CorporateCardSettlement,2024-06-29T00:00:00,388.43,346.62,41.81,PAID,C002,2024-10-01,USD,ITEM-758,CC200,600000,JNL-PROFESSOR,KR,40,PC02,3264.67,Laugh maybe natural plant material toward.,0.0,3264.67,2025,2025-08-18,1.2064,C,2025-04-18,SAP,EXPENSE,CORP_LEDGER
PAY-759,168ddbf2-1465-44a2-8a6f-f405a1fe484d,ExpenseReimbursement,2024-11-05T00:00:00,1217.03,1176.59,40.44,PAID,C001,2024-10-12,EUR,ITEM-759,CC300,400000,JNL-WRONG,SA,40,PC03,4966.54,Design company business feeling wear.,4966.54,0.0,2025,2025-06-22,1.0199,M,2025-04-08,CONCUR,EXPENSE,CORP_LEDGER
PAY-760,16928af3-477d-4e77-a2b8-ed678faaeb66,BankTransfer,2024-01-20T00:00:00,375.98,370.15,5.83,PAID,C001,2024-11-10,EUR,ITEM-760,CC300,600000,JNL-THOUGHT,DR,50,PC03,1023.68,Can parent example expert or figure.,0.0,1023.68,2025,2024-12-12,0.7389,B,2024-12-18,CONCUR,TRAVEL,APAC_LEDGER
PAY-761,169703b2-f451-4225-bff8-410364b43d28,ExpenseReimbursement,2024-02-04T00:00:00,1219.22,1130.0,89.22,PAID,C002,2025-01-12,USD,ITEM-761,CC300,600000,JNL-START,KR,40,PC02,2620.4,Rule sound adult arm forget strong first.,2620.4,0.0,2025,2025-01-21,1.4868,B,2025-01-06,CONCUR,EXPENSE,APAC_LEDGER
PAY-762,1699732f-b7d1-4cbb-8ac7-c13cef85ae77,ExpenseReimbursement,2024-12-17T00:00:00,324.06,249.48,74.58,PAID,C001,2025-04-26,GBP,ITEM-762,CC300,600000,JNL-STAFF,DR,50,PC03,2848.87,Per impact owner week forward care drive.,0.0,2848.87,2025,2024-12-18,0.9816,B,2025-01-27,CONCUR,TRAVEL,APAC_LEDGER
PAY-763,169cdddf-e36a-4454-a517-1da54187c101,CorporateCardSettlement,2025-05-06T00:00:00,583.98,539.75,44.23,PAID,C003,2025-07-27,INR,ITEM-763,CC300,400000,JNL-ISSUE,KR,50,PC03,3348.87,Third heavy husband knowledge.,3348.87,0.0,2025,2024-12-31,1.1544,B,2025-05-01,WORKDAY,PURCHASE,APAC_LEDGER
PAY-764,16a1f1e9-e0cb-4d09-a0da-788860bec243,CorporateCardSettlement,2025-02-03T00:00:00,570.29,433.71,136.58,PAID,C002,2025-01-23,GBP,ITEM-764,CC100,500000,JNL-HARD,DR,50,PC02,1775.43,Trip work your.,0.0,1775.43,2025,2025-08-20,1.0812,B,2024-12-10,SAP,TRAVEL,APAC_LEDGER
PAY-765,16aaa7f6-9771-41fe-9306-3e5f7fe83a04,ExpenseReimbursement,2025-08-01T00:00:00,632.18,550.38,81.8,PAID,C003,2024-11-01,USD,ITEM-765,CC300,600000,JNL-CATCH,SA,40,PC03,1682.51,Modern industry data officer.,1682.51,0.0,2025,2025-02-26,0.812,B,2025-01-12,SAP,EXPENSE,APAC_LEDGER
PAY-766,16ae8647-dbdf-490c-a985-e046b274da74,BankTransfer,2025-05-19T00:00:00,1459.66,1280.16,179.5,PAID,C001,2025-02-17,INR,ITEM-766,CC200,600000,JNL-CAUSE,DR,50,PC01,2893.98,Space believe story other.,0.0,2893.98,2025,2025-06-26,1.0921,C,2025-07-27,CONCUR,EXPENSE,CORP_LEDGER
PAY-767,16b1e652-142b-43bc-b610-07e11b3ea0c8,BankTransfer,2023-10-22T00:00:00,602.82,562.59,40.23,PAID,C002,2025-04-05,INR,ITEM-767,CC100,500000,JNL-INDICATE,KR,40,PC02,1785.75,Memory when television hold education.,1785.75,0.0,2025,2024-11-15,0.996,B,2025-08-27,WORKDAY,TRAVEL,CORP_LEDGER
PAY-768,16b4d152-0460-4aaa-90d9-e95e70a3b2c0,BankTransfer,2024-12-24T00:00:00,1253.91,1115.35,138.56,PAID,C001,2024-12-12,USD,ITEM-768,CC300,400000,JNL-COUNTRY,SA,40,PC02,2925.05,Soon appear traditional where major.,0.0,2925.05,2025,2025-04-28,1.3933,C,2025-02-09,WORKDAY,PURCHASE,APAC_LEDGER
PAY-769,16b948e2-9e35-4f0d-931b-fced2a6298de,CorporateCardSettlement,2025-01-06T00:00:00,419.94,315.82,104.12,PAID,C001,2025-05-09,INR,ITEM-769,CC100,600000,JNL-WHY,KR,50,PC03,2251.44,Material become as physical pass tax.,2251.44,0.0,2025,2025-07-23,0.9933,B,2024-12-08,SAP,PURCHASE,CORP_LEDGER
PAY-770,16c34e14-05f8-4766-8ecb-8db142c1a516,ExpenseReimbursement,2024-03-09T00:00:00,933.99,830.93,103.06,PAID,C003,2025-06-04,INR,ITEM-770,CC200,600000,JNL-LOW,SA,40,PC01,4283.12,Responsibility painting knowledge then that watch.,0.0,4283.12,2025,2025-04-11,1.0356,B,2025-09-10,SAP,EXPENSE,CORP_LEDGER
PAY-771,16c5af23-a50d-41c4-8b73-a01466a8548c,BankTransfer,2025-07-03T00:00:00,1332.55,1304.87,27.68,PAID,C003,2025-07-10,INR,ITEM-771,CC300,600000,JNL-LOSE,KR,50,PC01,3991.44,Meet learn give health defense.,3991.44,0.0,2025,2025-04-10,0.8199,B,2025-02-11,SAP,EXPENSE,CORP_LEDGER
PAY-772,16c9c0dd-7508-4f66-8783-57948368e521,ExpenseReimbursement,2025-01-18T00:00:00,1197.23,1061.69,135.54,PAID,C002,2024-11-30,USD,ITEM-772,CC300,500000,JNL-INDEED,KR,50,PC03,1805.71,Radio doctor media important significant wonder give social.,0.0,1805.71,2025,2025-04-20,0.8269,C,2025-02-14,WORKDAY,PURCHASE,APAC_LEDGER
PAY-773,16cb1924-d2b9-43a2-b81b-d29a0ac6abe9,ExpenseReimbursement,2024-07-25T00:00:00,1001.68,776.37,225.31,PAID,C003,2025-02-28,GBP,ITEM-773,CC300,400000,JNL-RESOURCE,DR,50,PC01,684.02,Together black move newspaper type edge feel life.,684.02,0.0,2025,2024-10-22,1.4379,C,2024-10-17,WORKDAY,TRAVEL,APAC_LEDGER
PAY-774,16cce17a-e6b2-48cc-a609-a3d6e49f9f8c,BankTransfer,2025-09-30T00:00:00,1104.5,863.87,240.63,PAID,C001,2024-10-28,USD,ITEM-774,CC300,500000,JNL-LOOK,DR,40,PC03,3410.45,By play edge best remain ready.,0.0,3410.45,2025,2024-10-14,1.2398,B,2025-07-31,SAP,TRAVEL,APAC_LEDGER
PAY-775,16da5992-02bf-43f9-a9d5-cf1925b9f952,BankTransfer,2025-07-15T00:00:00,773.58,689.01,84.57,PAID,C002,2025-06-20,GBP,ITEM-775,CC300,600000,JNL-YOU,DR,50,PC03,4051.61,Good number fly contain successful deal cause.,4051.61,0.0,2025,2025-02-28,0.9553,B,2025-01-03,WORKDAY,EXPENSE,CORP_LEDGER
PAY-776,16e084ed-dea9-4abf-93ac-0228e2a9e16f,CorporateCardSettlement,2025-02-26T00:00:00,1070.67,876.85,193.82,PAID,C003,2025-01-18,GBP,ITEM-776,CC200,500000,JNL-FINISH,KR,40,PC03,1462.43,Believe may interest box number machine think force.,0.0,1462.43,2025,2024-10-21,0.8203,C,2025-06-20,CONCUR,TRAVEL,CORP_LEDGER
PAY-777,16e55bc2-613b-4a4c-a92b-8ee20efd490e,BankTransfer,2025-06-05T00:00:00,771.19,769.34,1.85,PAID,C002,2024-12-11,EUR,ITEM-777,CC100,600000,JNL-REDUCE,KR,40,PC02,4924.13,During others well.,4924.13,0.0,2025,2025-08-01,1.0636,B,2025-08-23,CONCUR,TRAVEL,APAC_LEDGER
PAY-778,16e5cccf-50bd-4b32-be73-732d0d232fc5,ExpenseReimbursement,2024-12-22T00:00:00,568.79,543.67,25.12,PAID,C003,2024-12-19,EUR,ITEM-778,CC200,600000,JNL-DAUGHTER,KR,50,PC01,3983.06,Summer central purpose.,0.0,3983.06,2025,2025-01-26,1.008,C,2024-10-17,SAP,PURCHASE,CORP_LEDGER
PAY-779,16ed5bb2-d204-40b7-8239-5b32659042f9,BankTransfer,2024-02-09T00:00:00,547.89,519.3,28.59,PAID,C001,2025-04-07,EUR,ITEM-779,CC100,600000,JNL-SOCIETY,SA,50,PC02,4954.37,Relationship issue look know.,4954.37,0.0,2025,2025-03-06,1.2278,C,2024-12-14,CONCUR,EXPENSE,CORP_LEDGER
PAY-780,16f0aaf9-c9ad-4c7b-9d62-3270dfd5425e,BankTransfer,2025-02-19T00:00:00,581.54,570.67,10.87,PAID,C003,2025-01-03,USD,ITEM-780,CC100,600000,JNL-LOW,DR,40,PC03,1661.86,Economy travel cold western edge agency office.,0.0,1661.86,2025,2025-04-15,0.8596,B,2025-06-19,CONCUR,PURCHASE,APAC_LEDGER
PAY-781,17027653-08c2-4154-a1e5-aa3a7ea83586,BankTransfer,2023-12-31T00:00:00,239.19,220.93,18.26,PAID,C003,2025-07-28,EUR,ITEM-781,CC200,400000,JNL-COMMUNITY,KR,40,PC03,22.88,Throughout perform score five.,22.88,0.0,2025,2025-02-02,0.8934,B,2025-08-25,WORKDAY,PURCHASE,CORP_LEDGER
PAY-782,170600c2-e7cd-4d27-afac-96ad2af8a73c,CorporateCardSettlement,2025-01-23T00:00:00,1399.56,1326.86,72.7,PAID,C003,2025-05-25,INR,ITEM-782,CC100,400000,JNL-TECHNOLOGY,KR,40,PC02,4207.94,Much able message why might account and.,0.0,4207.94,2025,2025-07-03,0.8244,C,2025-01-09,CONCUR,PURCHASE,CORP_LEDGER
PAY-783,17078cb2-221c-436e-bddb-2c707107ab95,ExpenseReimbursement,2024-04-25T00:00:00,1355.28,1144.42,210.86,PAID,C003,2025-06-29,GBP,ITEM-783,CC200,600000,JNL-SIGNIFICANT,DR,50,PC03,1826.04,Somebody himself attack share.,1826.04,0.0,2025,2024-10-06,1.1255,M,2025-05-15,CONCUR,PURCHASE,CORP_LEDGER
PAY-784,170a73f8-7bd5-454f-aed0-b06d35a694f6,ExpenseReimbursement,2025-06-15T00:00:00,714.18,638.99,75.19,PAID,C003,2024-10-04,USD,ITEM-784,CC200,500000,JNL-RAISE,DR,40,PC01,601.32,Second day they summer place certain ground.,0.0,601.32,2025,2025-08-30,0.9984,B,2025-08-31,SAP,PURCHASE,CORP_LEDGER
PAY-785,170ff342-013d-4099-993a-03bb92b393fc,BankTransfer,2024-03-19T00:00:00,486.5,435.12,51.38,PAID,C001,2025-04-30,USD,ITEM-785,CC300,500000,JNL-INSTEAD,KR,40,PC02,3542.36,Data current hope read standard.,3542.36,0.0,2025,2025-05-18,1.0298,B,2025-02-19,WORKDAY,EXPENSE,CORP_LEDGER
PAY-786,1712b4eb-bc21-4496-970b-c8dbcbff4806,CorporateCardSettlement,2024-10-17T00:00:00,1001.68,896.79,104.89,PAID,C001,2025-07-24,GBP,ITEM-786,CC300,600000,JNL-VOTE,KR,40,PC03,4972.18,Top design myself second back glass news.,0.0,4972.18,2025,2025-04-14,1.2546,C,2025-05-29,SAP,TRAVEL,APAC_LEDGER
PAY-787,17182093-5bce-40b6-8f30-23231a74b5f6,ExpenseReimbursement,2024-10-26T00:00:00,810.81,759.85,50.96,PAID,C001,2025-07-02,INR,ITEM-787,CC200,600000,JNL-OVER,KR,40,PC01,3949.98,Past century expert system.,3949.98,0.0,2025,2025-04-08,0.7184,M,2025-01-23,SAP,PURCHASE,CORP_LEDGER
PAY-788,171e2f02-a21e-49fe-8ae9-f7102fb86e8a,BankTransfer,2025-02-13T00:00:00,54.59,44.64,9.95,PAID,C001,2025-04-18,GBP,ITEM-788,CC300,500000,JNL-PAPER,KR,40,PC01,2661.96,Daughter who nature nation rich course table.,0.0,2661.96,2025,2025-09-15,0.9951,M,2025-07-28,SAP,EXPENSE,CORP_LEDGER
